2025-06-12T03:13:30: 2025-06-12 03:13:30,883 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T03:13:30: 2025-06-12 03:13:30,884 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:13:31: 2025-06-12 03:13:31,249 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T03:13:32: 2025-06-12 03:13:32,715 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T03:13:32: 2025-06-12 03:13:32,715 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:23:27 CEST)" executed successfully
2025-06-12T03:13:33: 2025-06-12 03:13:33,478 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T03:13:33: 2025-06-12 03:13:33,479 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:23:27 CEST)" executed successfully
2025-06-12T03:23:27: 2025-06-12 03:23:27,703 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:33:27 CEST)" (scheduled at 2025-06-12 03:23:27.640976+02:00)
2025-06-12T03:23:27: 2025-06-12 03:23:27,703 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T03:23:27: 2025-06-12 03:23:27,721 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:33:27 CEST)" (scheduled at 2025-06-12 03:23:27.679061+02:00)
2025-06-12T03:23:27: 2025-06-12 03:23:27,721 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T03:23:28: 2025-06-12 03:23:28,982 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T03:23:29: 2025-06-12 03:23:29,035 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T03:23:30: 2025-06-12 03:23:30,038 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T03:23:30: 2025-06-12 03:23:30,078 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T03:23:30: 2025-06-12 03:23:30,818 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:23:31: 2025-06-12 03:23:31,233 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T03:23:31: 2025-06-12 03:23:31,234 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:23:31: 2025-06-12 03:23:31,317 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T03:23:33: 2025-06-12 03:23:33,289 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T03:23:33: 2025-06-12 03:23:33,289 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:33:27 CEST)" executed successfully
2025-06-12T03:23:33: 2025-06-12 03:23:33,523 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T03:23:33: 2025-06-12 03:23:33,523 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:33:27 CEST)" executed successfully
2025-06-12T03:33:27: 2025-06-12 03:33:27,696 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:43:27 CEST)" (scheduled at 2025-06-12 03:33:27.640976+02:00)
2025-06-12T03:33:27: 2025-06-12 03:33:27,696 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T03:33:27: 2025-06-12 03:33:27,714 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:43:27 CEST)" (scheduled at 2025-06-12 03:33:27.679061+02:00)
2025-06-12T03:33:27: 2025-06-12 03:33:27,714 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T03:33:29: 2025-06-12 03:33:29,002 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T03:33:29: 2025-06-12 03:33:29,055 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T03:33:30: 2025-06-12 03:33:30,068 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T03:33:30: 2025-06-12 03:33:30,147 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T03:33:30: 2025-06-12 03:33:30,852 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:33:31: 2025-06-12 03:33:31,020 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T03:33:31: 2025-06-12 03:33:31,058 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:33:31: 2025-06-12 03:33:31,370 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T03:33:33: 2025-06-12 03:33:33,018 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T03:33:33: 2025-06-12 03:33:33,019 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:43:27 CEST)" executed successfully
2025-06-12T03:33:33: 2025-06-12 03:33:33,321 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T03:33:33: 2025-06-12 03:33:33,322 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:43:27 CEST)" executed successfully
2025-06-12T03:43:27: 2025-06-12 03:43:27,677 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:53:27 CEST)" (scheduled at 2025-06-12 03:43:27.640976+02:00)
2025-06-12T03:43:27: 2025-06-12 03:43:27,677 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T03:43:27: 2025-06-12 03:43:27,695 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:53:27 CEST)" (scheduled at 2025-06-12 03:43:27.679061+02:00)
2025-06-12T03:43:27: 2025-06-12 03:43:27,695 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T03:43:28: 2025-06-12 03:43:28,968 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T03:43:29: 2025-06-12 03:43:29,022 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T03:43:30: 2025-06-12 03:43:30,018 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T03:43:30: 2025-06-12 03:43:30,066 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T03:43:30: 2025-06-12 03:43:30,813 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:43:31: 2025-06-12 03:43:31,224 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T03:43:31: 2025-06-12 03:43:31,225 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:43:31: 2025-06-12 03:43:31,307 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T03:43:31: 2025-06-12 03:43:31,998 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T03:43:31: 2025-06-12 03:43:31,999 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:53:27 CEST)" executed successfully
2025-06-12T03:43:33: 2025-06-12 03:43:33,141 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T03:43:33: 2025-06-12 03:43:33,141 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 03:53:27 CEST)" executed successfully
2025-06-12T03:53:27: 2025-06-12 03:53:27,698 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:03:27 CEST)" (scheduled at 2025-06-12 03:53:27.640976+02:00)
2025-06-12T03:53:27: 2025-06-12 03:53:27,698 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T03:53:27: 2025-06-12 03:53:27,732 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:03:27 CEST)" (scheduled at 2025-06-12 03:53:27.679061+02:00)
2025-06-12T03:53:27: 2025-06-12 03:53:27,733 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T03:53:28: 2025-06-12 03:53:28,897 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T03:53:28: 2025-06-12 03:53:28,969 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T03:53:29: 2025-06-12 03:53:29,946 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T03:53:30: 2025-06-12 03:53:30,011 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T03:53:30: 2025-06-12 03:53:30,738 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:53:30: 2025-06-12 03:53:30,861 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T03:53:30: 2025-06-12 03:53:30,862 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T03:53:31: 2025-06-12 03:53:31,253 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T03:53:32: 2025-06-12 03:53:32,478 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T03:53:32: 2025-06-12 03:53:32,479 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:03:27 CEST)" executed successfully
2025-06-12T03:53:33: 2025-06-12 03:53:33,108 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T03:53:33: 2025-06-12 03:53:33,108 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:03:27 CEST)" executed successfully
2025-06-12T04:03:27: 2025-06-12 04:03:27,697 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:13:27 CEST)" (scheduled at 2025-06-12 04:03:27.640976+02:00)
2025-06-12T04:03:27: 2025-06-12 04:03:27,697 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T04:03:27: 2025-06-12 04:03:27,714 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:13:27 CEST)" (scheduled at 2025-06-12 04:03:27.679061+02:00)
2025-06-12T04:03:27: 2025-06-12 04:03:27,714 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T04:03:28: 2025-06-12 04:03:28,907 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:03:28: 2025-06-12 04:03:28,960 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:03:29: 2025-06-12 04:03:29,952 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:03:30: 2025-06-12 04:03:30,008 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:03:30: 2025-06-12 04:03:30,748 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:03:30: 2025-06-12 04:03:30,929 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T04:03:30: 2025-06-12 04:03:30,930 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:03:31: 2025-06-12 04:03:31,236 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T04:03:32: 2025-06-12 04:03:32,988 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T04:03:32: 2025-06-12 04:03:32,989 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:13:27 CEST)" executed successfully
2025-06-12T04:03:33: 2025-06-12 04:03:33,131 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T04:03:33: 2025-06-12 04:03:33,131 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:13:27 CEST)" executed successfully
2025-06-12T04:13:27: 2025-06-12 04:13:27,711 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:23:27 CEST)" (scheduled at 2025-06-12 04:13:27.640976+02:00)
2025-06-12T04:13:27: 2025-06-12 04:13:27,711 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T04:13:27: 2025-06-12 04:13:27,726 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:23:27 CEST)" (scheduled at 2025-06-12 04:13:27.679061+02:00)
2025-06-12T04:13:27: 2025-06-12 04:13:27,726 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T04:13:29: 2025-06-12 04:13:29,030 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:13:29: 2025-06-12 04:13:29,084 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:13:30: 2025-06-12 04:13:30,075 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:13:30: 2025-06-12 04:13:30,788 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:13:30: 2025-06-12 04:13:30,894 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:13:31: 2025-06-12 04:13:31,267 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T04:13:32: 2025-06-12 04:13:32,275 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:13:32: 2025-06-12 04:13:32,374 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T04:13:33: 2025-06-12 04:13:33,102 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T04:13:33: 2025-06-12 04:13:33,102 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:23:27 CEST)" executed successfully
2025-06-12T04:13:33: 2025-06-12 04:13:33,167 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T04:13:33: 2025-06-12 04:13:33,167 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:23:27 CEST)" executed successfully
2025-06-12T04:23:27: 2025-06-12 04:23:27,679 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:33:27 CEST)" (scheduled at 2025-06-12 04:23:27.640976+02:00)
2025-06-12T04:23:27: 2025-06-12 04:23:27,679 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T04:23:27: 2025-06-12 04:23:27,697 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:33:27 CEST)" (scheduled at 2025-06-12 04:23:27.679061+02:00)
2025-06-12T04:23:27: 2025-06-12 04:23:27,697 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T04:23:28: 2025-06-12 04:23:28,915 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:23:29: 2025-06-12 04:23:29,983 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:23:30: 2025-06-12 04:23:30,758 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:23:31: 2025-06-12 04:23:31,170 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T04:23:31: 2025-06-12 04:23:31,904 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:23:32: 2025-06-12 04:23:32,604 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T04:23:32: 2025-06-12 04:23:32,605 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:33:27 CEST)" executed successfully
2025-06-12T04:23:32: 2025-06-12 04:23:32,938 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:23:33: 2025-06-12 04:23:33,733 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:23:33: 2025-06-12 04:23:33,846 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T04:23:34: 2025-06-12 04:23:34,902 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T04:23:34: 2025-06-12 04:23:34,902 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:33:27 CEST)" executed successfully
2025-06-12T04:33:27: 2025-06-12 04:33:27,686 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:43:27 CEST)" (scheduled at 2025-06-12 04:33:27.640976+02:00)
2025-06-12T04:33:27: 2025-06-12 04:33:27,686 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T04:33:27: 2025-06-12 04:33:27,703 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:43:27 CEST)" (scheduled at 2025-06-12 04:33:27.679061+02:00)
2025-06-12T04:33:27: 2025-06-12 04:33:27,703 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T04:33:29: 2025-06-12 04:33:29,005 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:33:30: 2025-06-12 04:33:30,173 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:33:30: 2025-06-12 04:33:30,751 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:33:31: 2025-06-12 04:33:31,013 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:33:31: 2025-06-12 04:33:31,207 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T04:33:31: 2025-06-12 04:33:31,829 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T04:33:31: 2025-06-12 04:33:31,829 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:43:27 CEST)" executed successfully
2025-06-12T04:33:31: 2025-06-12 04:33:31,994 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:33:32: 2025-06-12 04:33:32,770 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:33:33: 2025-06-12 04:33:33,121 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T04:33:34: 2025-06-12 04:33:34,552 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T04:33:34: 2025-06-12 04:33:34,553 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:43:27 CEST)" executed successfully
2025-06-12T04:43:27: 2025-06-12 04:43:27,694 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:53:27 CEST)" (scheduled at 2025-06-12 04:43:27.640976+02:00)
2025-06-12T04:43:27: 2025-06-12 04:43:27,695 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T04:43:27: 2025-06-12 04:43:27,713 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:53:27 CEST)" (scheduled at 2025-06-12 04:43:27.679061+02:00)
2025-06-12T04:43:27: 2025-06-12 04:43:27,714 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T04:43:28: 2025-06-12 04:43:28,901 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:43:28: 2025-06-12 04:43:28,954 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:43:29: 2025-06-12 04:43:29,938 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:43:30: 2025-06-12 04:43:30,001 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:43:30: 2025-06-12 04:43:30,709 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:43:30: 2025-06-12 04:43:30,834 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T04:43:30: 2025-06-12 04:43:30,834 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:43:31: 2025-06-12 04:43:31,202 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T04:43:32: 2025-06-12 04:43:32,269 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T04:43:32: 2025-06-12 04:43:32,269 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:53:27 CEST)" executed successfully
2025-06-12T04:43:33: 2025-06-12 04:43:33,132 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T04:43:33: 2025-06-12 04:43:33,132 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 04:53:27 CEST)" executed successfully
2025-06-12T04:53:27: 2025-06-12 04:53:27,678 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 05:03:27 CEST)" (scheduled at 2025-06-12 04:53:27.640976+02:00)
2025-06-12T04:53:27: 2025-06-12 04:53:27,678 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T04:53:27: 2025-06-12 04:53:27,696 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 05:03:27 CEST)" (scheduled at 2025-06-12 04:53:27.679061+02:00)
2025-06-12T04:53:27: 2025-06-12 04:53:27,696 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T04:53:28: 2025-06-12 04:53:28,952 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:53:29: 2025-06-12 04:53:29,005 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T04:53:30: 2025-06-12 04:53:30,048 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:53:30: 2025-06-12 04:53:30,073 | plugins.fi_shortinterest.fetcher | INFO | Downloaded aggregate file: 607959 bytes
2025-06-12T04:53:30: 2025-06-12 04:53:30,839 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:53:30: 2025-06-12 04:53:30,965 | plugins.fi_shortinterest.parser | INFO | Parsed 154 position records
2025-06-12T04:53:30: 2025-06-12 04:53:30,965 | plugins.fi_shortinterest.fetcher | INFO | Downloaded positions file: 595516 bytes
2025-06-12T04:53:31: 2025-06-12 04:53:31,351 | plugins.fi_shortinterest.parser | INFO | Parsed 311 aggregate records
2025-06-12T04:53:32: 2025-06-12 04:53:32,539 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_pos
2025-06-12T04:53:32: 2025-06-12 04:53:32,540 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 05:03:27 CEST)" executed successfully
2025-06-12T04:53:33: 2025-06-12 04:53:33,264 | core.pipeline_orchestrator | INFO | Pipeline completed: fi_shortinterest_agg
2025-06-12T04:53:33: 2025-06-12 04:53:33,264 | apscheduler.executors.default | INFO | Job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 05:03:27 CEST)" executed successfully
2025-06-12T05:03:27: 2025-06-12 05:03:27,685 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 05:13:27 CEST)" (scheduled at 2025-06-12 05:03:27.640976+02:00)
2025-06-12T05:03:27: 2025-06-12 05:03:27,686 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_agg
2025-06-12T05:03:27: 2025-06-12 05:03:27,709 | apscheduler.executors.default | INFO | Running job "_execute_scheduled_pipeline (trigger: interval[0:10:00], next run at: 2025-06-12 05:13:27 CEST)" (scheduled at 2025-06-12 05:03:27.679061+02:00)
2025-06-12T05:03:27: 2025-06-12 05:03:27,709 | core.pipeline_orchestrator | INFO | Starting pipeline: fi_shortinterest_pos
2025-06-12T05:03:28: 2025-06-12 05:03:28,981 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
2025-06-12T05:03:29: 2025-06-12 05:03:29,036 | plugins.fi_shortinterest.fetcher | INFO | New timestamp detected: 2025-06-12 02:25 (previous: None)
